,timestamp,val0,val1,val2,label
14059,61638,0.09531018,7.300540334,5.966403117,True
14060,61639,0.741937345,9.325372962,6.780035537,False
14061,61640,0.09531018,7.370923097,5.968963282,True
14062,61641,0.09531018,7.335047108,5.966403117,False
14063,61642,-2.302585093,7.49281601,6.091536101,False
14064,61643,0.741937345,7.201245452,5.966403117,True
14065,61644,0.09531018,6.344056166,5.96383638,True
14066,61645,0.09531018,6.982027523,5.96383638,True
14067,61646,-2.302585093,7.208674354,5.976604684,True
14068,61647,0.09531018,7.526232791,5.98670323,True
14069,61648,-2.302585093,6.480197924,5.966403117,True
14070,61649,0.09531018,9.335747603,6.778898657,True
14071,61650,0.09531018,7.327189036,5.976604684,True
14072,61651,0.09531018,6.617536659,5.981666705,True
14073,61652,0.09531018,9.287310672,6.780035537,True
14074,61653,-2.302585093,7.403731189,6.291754308,True
14075,61654,0.09531018,7.39516897,5.927192657,True
14076,61655,0.09531018,7.520830585,5.974064032,False
14077,61656,-2.302585093,7.216048475,5.981666705,False
14078,61657,-2.302585093,6.539730454,5.968963282,True
14079,61658,-2.302585093,6.703310805,5.974064032,True
14080,61659,-2.302585093,6.739454964,5.971516909,True
14081,61660,-2.302585093,7.261997266,5.976604684,True
14082,61661,0.09531018,9.323945805,6.780035537,False
14083,61662,-2.302585093,6.914830193,6.087001974,True
14084,61663,1.808288771,7.482175228,5.98670323,True
14085,61664,0.09531018,6.979238381,6.291754308,True
14086,61665,0.09531018,6.97082397,5.971516909,True
14087,61666,0.09531018,7.895100755,5.956096403,False
14088,61667,0.09531018,7.22555425,5.968963282,True
14089,61668,0.09531018,7.174034945,5.968963282,False
14090,61669,0.09531018,8.290317685,5.96383638,False
14091,61670,0.09531018,7.323236722,5.974064032,True
14092,61671,0.09531018,7.066552291,5.984188138,False
14093,61672,0.09531018,7.07335446,6.192566968,False
14094,61673,0.09531018,7.14921015,6.288044416,False
14095,61674,-2.302585093,9.322069564,5.991714516,False
14096,61675,-2.302585093,7.109961159,5.799395639,True
14097,61676,0.741937345,6.624198021,5.777961873,True
14098,61677,-2.302585093,7.063133776,5.802420445,True
14099,61678,-2.302585093,6.528104106,5.805436128,True
14100,61679,-2.302585093,6.677209398,5.799395639,True
14101,61680,-2.302585093,6.510407139,5.79331844,True
14102,61681,-2.302585093,7.795276097,5.900171289,True
14103,61682,-2.302585093,6.941286762,5.796361656,True
14104,61683,-2.302585093,6.652992053,5.79331844,False
14105,61684,-2.302585093,7.232805388,5.777961873,False
14106,61685,-2.302585093,7.673734618,5.78105211,False
14107,61686,1.62924054,7.088492248,5.784132827,True
14108,61687,2.208274414,7.846629083,5.79331844,True
14109,61688,-2.302585093,7.127773953,5.799395639,True
14110,61689,-2.302585093,7.118907217,5.790265935,True
14111,61690,-2.302585093,6.643919933,5.817408735,True
14112,61691,-2.302585093,6.345811784,5.78105211,True
14113,61692,-2.302585093,6.766306915,5.790265935,True
14114,61693,-2.302585093,6.964230126,5.771752601,True
14115,61694,-2.302585093,7.415837142,5.79331844,False
14116,61695,0.741937345,7.031829594,5.78105211,False
14117,61696,0.09531018,7.395782994,5.79331844,True
14118,61697,0.09531018,7.583807164,5.891920417,True
14119,61698,-2.302585093,7.03094589,5.796361656,True
14120,61699,-2.302585093,7.859451764,5.784132827,True
14121,61700,-2.302585093,6.780035537,5.787204083,True
14122,61701,-2.302585093,6.632133521,5.784132827,True
14123,61702,-2.302585093,7.614361479,5.799395639,True
14124,61703,1.410986974,7.403731189,5.894678278,True
14125,61704,0.741937345,7.587867877,5.79331844,True
14126,61705,1.62924054,7.578196622,5.984188138,True
14127,61706,1.131402111,7.18546277,5.805436128,True
14128,61707,-2.302585093,6.737085575,5.796361656,False
14129,61708,-2.302585093,6.959493474,5.905634291,True
14130,61709,-2.302585093,6.669624985,5.79331844,True
14131,61710,-2.302585093,7.671873373,5.90290652,True
14132,61711,-2.302585093,9.502793545,5.777961873,True
14133,61712,-2.302585093,6.682233903,5.802420445,True
14134,61713,-2.302585093,7.289678779,5.808442745,False
14135,61714,1.131402111,9.385226017,7.214577995,False
14136,61715,1.410986974,7.423030986,5.799395639,True
14137,61716,-2.302585093,7.341548659,5.78105211,True
14138,61717,-2.302585093,7.618300237,5.79331844,True
14139,61718,-2.302585093,6.738270971,5.814428995,True
14140,61719,-2.302585093,6.441106018,5.790265935,True
14141,61720,-2.302585093,6.720340775,5.79331844,True
14142,61721,-2.302585093,6.825568608,5.79331844,True
14143,61722,0.741937345,7.764338468,5.891920417,False
14144,61723,0.741937345,7.39516897,5.900171289,True
14145,61724,-2.302585093,6.704536896,5.811440349,True
14146,61725,1.410986974,7.513218129,5.799395639,True
14147,61726,1.131402111,7.089326554,5.790265935,True
14148,61727,-2.302585093,7.317942553,5.796361656,True
14149,61728,0.741937345,7.49281601,5.897428555,True
14150,61729,0.09531018,6.773194786,5.78105211,False
14151,61730,-2.302585093,6.456926629,5.796361656,False
14152,61731,-2.302585093,7.472557594,5.799395639,True
14153,61732,-2.302585093,7.220446987,5.802420445,True
14154,61733,-2.302585093,7.748071683,5.799395639,True
14155,61734,-2.302585093,7.152347162,5.790265935,True
14156,61735,1.131402111,7.232082636,5.889154928,False
14157,61736,0.09531018,7.555957393,5.900171289,True
14158,61737,1.131402111,7.076738271,5.905634291,True
14159,61738,-2.302585093,6.600006544,5.787204083,True
14160,61739,-2.302585093,7.780762656,5.79331844,True
14161,61740,0.09531018,7.148424357,5.784132827,True
14162,61741,0.09531018,7.280077168,5.802420445,False
14163,61742,-2.302585093,6.996772975,5.796361656,False
14164,61743,-2.302585093,7.321915805,5.787204083,True
14165,61744,1.131402111,7.391476885,5.796361656,True
14166,61745,-2.302585093,7.059703535,5.814428995,True
14167,61746,-2.302585093,7.965580295,5.799395639,True
14168,61747,-2.302585093,7.558568907,5.777961873,True
14169,61748,0.741937345,8.064982328,5.98670323,True
14170,61749,-2.302585093,7.708904483,5.796361656,True
14171,61750,-2.302585093,7.056261487,5.790265935,True
14172,61751,-2.302585093,7.814036078,5.805436128,True
14173,61752,-2.302585093,6.778898657,5.799395639,True
14174,61753,1.62924054,7.460547842,5.905634291,False
14175,61754,-2.302585093,6.804725379,5.796361656,True
14176,61755,-2.302585093,7.100934346,5.805436128,True
14177,61756,-2.302585093,7.171733625,5.787204083,True
14178,61757,-2.302585093,7.09763156,5.814428995,True
14179,61758,-2.302585093,7.076738271,5.787204083,True
14180,61759,0.09531018,7.007691108,5.787204083,False
14181,61760,1.410986974,6.88356504,5.796361656,True
14182,61761,-2.302585093,6.778898657,5.78105211,True
14183,61762,-2.302585093,6.777760482,5.796361656,True
14184,61763,-2.302585093,7.389625718,5.799395639,True
14185,61764,-2.302585093,6.955687933,5.799395639,True
14186,61765,0.09531018,7.137357925,5.78105211,True
14187,61766,-2.302585093,6.822306317,5.79331844,True
14188,61767,1.960094784,6.972699968,5.900171289,True
14189,61768,-2.302585093,7.506646724,5.897428555,True
14190,61769,-2.302585093,6.693447576,5.790265935,True
14191,61770,1.131402111,7.553863262,5.790265935,True
14192,61771,-2.302585093,6.652992053,5.905634291,True
14193,61772,-2.302585093,6.536836515,5.790265935,True
14194,61773,-2.302585093,6.654281378,5.79331844,True
14195,61774,-2.302585093,7.876676411,5.784132827,True
14196,61775,-2.302585093,6.863907879,5.78105211,True
14197,61776,1.131402111,7.441965343,5.787204083,False
14198,61777,0.741937345,6.772050097,5.787204083,True
14199,61778,1.131402111,6.874301903,5.814428995,True
14200,61779,2.57261223,9.395000858,7.213105349,True
14201,61780,-2.302585093,7.014005399,5.790265935,True
14202,61781,1.410986974,8.546965563,5.787204083,True
14203,61782,-2.302585093,6.638698671,5.802420445,True
14204,61783,0.09531018,7.051942199,5.79331844,True
14205,61784,2.493205453,7.348008213,5.889154928,False
14206,61785,2.493205453,7.559090392,5.805436128,True
14207,61786,0.741937345,7.076738271,5.799395639,True
14208,61787,-2.302585093,6.595917117,5.790265935,False
14209,61788,-2.302585093,7.922659819,5.787204083,True
14210,61789,-2.302585093,6.813554484,5.802420445,True
14211,61790,2.57261223,9.355833685,7.266897177,True
14212,61791,-2.302585093,7.381564159,5.991714516,True
14213,61792,-2.302585093,6.947072141,5.796361656,True
14214,61793,-2.302585093,7.193760947,5.796361656,True
14215,61794,-2.302585093,7.463420416,5.79331844,True
14216,61795,0.741937345,10.3075884,5.787204083,True
14217,61796,-2.302585093,6.538284531,5.787204083,True
14218,61797,-2.302585093,7.034476032,5.790265935,True
14219,61798,-2.302585093,7.590397475,5.805436128,True
14220,61799,-2.302585093,7.307939803,5.784132827,True
14221,61800,1.62924054,6.590438401,5.814428995,True
14222,61801,0.741937345,6.853404684,5.799395639,True
14223,61802,-2.302585093,7.747208162,5.886381771,True
14224,61803,-2.302585093,7.560132547,5.802420445,True
14225,61804,-2.302585093,6.741818751,5.802420445,True
14226,61805,-2.302585093,7.530533642,5.805436128,True
14227,61806,-2.302585093,7.257073226,5.796361656,True
14228,61807,1.62924054,9.38388183,7.214577995,True
14229,61808,-2.302585093,7.325873333,5.78105211,True
14230,61809,0.741937345,7.340251726,5.78105211,True
14231,61810,-2.302585093,7.927721107,5.799395639,True
14232,61811,0.741937345,6.810252698,5.796361656,True
14233,61812,-2.302585093,6.449047609,5.79331844,True
14234,61813,-2.302585093,7.309948373,5.799395639,True
14235,61814,-2.302585093,6.851290742,5.989212012,True
14236,61815,0.741937345,6.710644905,5.808442745,True
14237,61816,-2.302585093,9.139714024,5.790265935,True
14238,61817,-2.302585093,7.514309177,5.796361656,True
14239,61818,-2.302585093,6.568218351,5.79331844,True
14240,61819,-2.302585093,7.065698757,5.796361656,True
14241,61820,-2.302585093,7.67140752,5.79331844,False
14242,61821,-2.302585093,7.055399121,5.79331844,True
14243,61822,0.09531018,7.245726392,5.799395639,False
14244,61823,-2.302585093,7.255661893,5.814428995,True
14245,61824,1.131402111,6.576608835,5.802420445,False
14246,61825,-2.302585093,6.959493474,5.78105211,True
14247,61826,-2.302585093,6.651701064,5.799395639,True
14248,61827,-2.302585093,6.767458193,5.814428995,True
14249,61828,-2.302585093,6.874301903,5.790265935,True
14250,61829,-2.302585093,6.809149675,5.799395639,True
14251,61830,-2.302585093,7.680221829,5.817408735,False
14252,61831,-2.302585093,6.513378468,5.784132827,True
14253,61832,-2.302585093,7.434906905,5.787204083,False
14254,61833,0.09531018,8.167947723,5.796361656,True
14255,61834,-2.302585093,7.519746633,5.790265935,True
14256,61835,-2.302585093,6.64131271,5.808442745,True
14257,61836,-2.302585093,6.618872486,5.796361656,False
14258,61837,-2.302585093,7.092656838,5.78105211,False
14259,61838,-2.302585093,6.514860828,5.79331844,False
14260,61839,-2.302585093,6.851290742,5.796361656,False
14261,61840,-2.302585093,7.933832716,5.905634291,False
14262,61841,-2.302585093,8.290819429,5.787204083,True
14263,61842,-2.302585093,6.802505868,5.796361656,True
14264,61843,-2.302585093,7.338953109,5.787204083,False
14265,61844,-2.302585093,6.714291882,5.790265935,False
14266,61845,-2.302585093,6.988505429,5.790265935,False
14267,61846,-2.302585093,6.647818067,5.784132827,False
14268,61847,-2.302585093,6.785700633,5.784132827,False
14269,61848,0.741937345,7.848972742,5.790265935,False
14270,61849,0.741937345,7.818470497,5.802420445,True
14271,61850,-2.302585093,6.447464329,5.787204083,True
14272,61851,0.09531018,8.169364716,5.79331844,True
14273,61852,2.091864062,7.284889497,5.974064032,True
14274,61853,-2.302585093,7.507744961,5.790265935,True
14275,61854,1.131402111,6.725153683,5.883600901,True
14276,61855,-2.302585093,6.499937405,5.796361656,True
14277,61856,0.09531018,7.415235312,5.805436128,True
14278,61857,1.410986974,7.12052521,5.799395639,False
14279,61858,-2.302585093,6.813554484,5.78105211,True
14280,61859,1.62924054,7.035356624,5.787204083,True
14281,61860,0.741937345,7.469711184,5.79331844,True
14282,61861,-2.302585093,7.455356321,5.799395639,False
14283,61862,1.808288771,7.566362773,5.790265935,True
14284,61863,0.741937345,6.847049404,5.78105211,True
14285,61864,-2.302585093,7.243584452,5.787204083,False
14286,61865,-2.302585093,7.37218088,5.880812277,True
14287,61866,0.09531018,7.796921443,5.790265935,True
14288,61867,1.131402111,7.640171248,6.061689992,True
14289,61868,0.741937345,7.541736149,5.790265935,True
14290,61869,0.741937345,7.18546277,5.799395639,True
14291,61870,-2.302585093,7.164024081,5.784132827,True
14292,61871,0.741937345,6.682233903,5.796361656,True
14293,61872,0.09531018,6.601365979,5.790265935,False
14294,61873,-2.302585093,7.466856649,5.78105211,False
14295,61874,2.091864062,9.385561782,7.216048475,True
14296,61875,0.741937345,6.636077781,5.777961873,True
14297,61876,0.741937345,6.717925607,5.78105211,True
14298,61877,-2.302585093,7.218982965,5.790265935,True
14299,61878,-2.302585093,7.197510202,5.79331844,True
14300,61879,1.131402111,8.490048074,5.768633447,True
14301,61880,0.741937345,7.069959159,5.784132827,True
14302,61881,0.741937345,6.986658877,5.784132827,True
14303,61882,-2.302585093,6.792456655,5.79331844,True
14304,61883,0.741937345,7.763488887,5.880812277,True
14305,61884,0.741937345,6.562585327,5.784132827,True
14306,61885,0.741937345,7.436086777,6.061689992,False
14307,61886,0.741937345,7.090993083,5.78105211,False
14308,61887,1.410986974,7.512125889,5.787204083,False
14309,61888,0.09531018,6.919782659,5.777961873,False
14310,61889,1.131402111,7.470281114,5.777961873,True
14311,61890,1.131402111,7.515399036,5.99918467,False
14312,61891,0.741937345,7.318605859,5.79331844,False
14313,61892,-2.302585093,7.843495635,5.784132827,False
14314,61893,1.808288771,7.200499517,5.777961873,True
14315,61894,1.410986974,7.208674354,5.79331844,True
14316,61895,-2.302585093,6.692207804,5.891920417,True
14317,61896,1.808288771,6.498432741,5.796361656,True
14318,61897,1.960094784,6.835292107,5.790265935,True
14319,61898,1.808288771,7.369663731,5.981666705,True
14320,61899,1.62924054,7.659218536,5.777961873,True
14321,61900,1.960094784,7.165570752,5.796361656,True
14322,61901,0.09531018,8.044016533,5.768633447,False
14323,61902,1.131402111,7.596442529,5.974064032,True
14324,61903,1.131402111,8.04273164,5.79331844,False
14325,61904,-2.302585093,6.723952626,5.79331844,True
14326,61905,-2.302585093,6.480197924,5.777961873,True
14327,61906,-2.302585093,7.704856987,5.771752601,True
14328,61907,1.62924054,7.437853978,5.790265935,True
14329,61908,2.091864062,6.923727048,5.79331844,True
14330,61909,-2.302585093,6.791333816,5.784132827,True
14331,61910,-2.302585093,7.036236441,5.771752601,True
14332,61911,1.131402111,7.009499263,5.787204083,True
14333,61912,0.741937345,7.090993083,5.889154928,True
14334,61913,1.131402111,7.23785008,5.787204083,False
14335,61914,0.09531018,7.623690821,5.790265935,True
14336,61915,0.09531018,7.458243826,5.790265935,True
14337,61916,-2.302585093,7.67975985,5.799395639,False
14338,61917,1.131402111,7.388389701,5.787204083,True
14339,61918,-2.302585093,9.144531711,5.768633447,True
14340,61919,1.410986974,7.004064959,5.790265935,True
14341,61920,0.09531018,7.140532279,5.787204083,True
14342,61921,-2.302585093,6.805833289,5.787204083,True
14343,61922,-2.302585093,6.890710844,5.78105211,True
14344,61923,1.410986974,7.486669365,5.790265935,True
14345,61924,2.208274414,7.572039915,5.883600901,True
14346,61925,1.131402111,7.151563831,5.784132827,True
14347,61926,0.09531018,6.699623485,5.78105211,True
14348,61927,1.410986974,6.815749633,5.891920417,False
14349,61928,0.09531018,7.031829594,5.787204083,False
14350,61929,3.335769576,7.326531401,5.784132827,True
14351,61930,-2.302585093,6.4314921,5.79331844,True
14352,61931,3.404525172,7.091825306,5.897428555,True
14353,61932,3.529297384,7.465140009,5.771752601,True
14354,61933,3.55820113,9.395333357,7.214577995,True
14355,61934,1.410986974,6.647818067,5.784132827,True
14356,61935,3.095577609,7.327189036,5.79331844,False
14357,61936,2.57261223,6.897805948,5.78105211,False
14358,61937,2.091864062,7.689874413,5.790265935,False
14359,61938,0.741937345,7.105868161,5.891920417,False
14360,61939,0.09531018,6.626850191,5.784132827,True
14361,61940,-2.302585093,7.307269382,5.784132827,True
14362,61941,3.222867846,9.349763126,7.216782905,True
14363,61942,1.131402111,7.42839261,6.159306783,True
14364,61943,0.09531018,6.646520377,5.787204083,True
14365,61944,1.131402111,6.594550249,5.787204083,True
14366,61945,-2.302585093,6.660703183,5.787204083,True
14367,61946,-2.302585093,6.776621011,5.802420445,True
14368,61947,0.741937345,6.804725379,5.790265935,True
14369,61948,0.09531018,10.3077219,5.79331844,True
14370,61949,0.09531018,7.35953129,5.900171289,True
14371,61950,-2.302585093,6.810252698,5.790265935,True
14372,61951,0.09531018,6.697157697,5.894678278,True
14373,61952,-2.302585093,8.134496895,5.784132827,True
14374,61953,0.09531018,7.541205532,5.897428555,True
14375,61954,-2.302585093,6.822306317,5.774862056,True
14376,61955,-2.302585093,6.392084604,5.805436128,True
14377,61956,-2.302585093,7.36270872,5.790265935,True
14378,61957,0.09531018,7.461697862,5.790265935,True
14379,61958,-2.302585093,6.735898772,5.78105211,True
14380,61959,0.09531018,6.911846897,5.79331844,True
14381,61960,0.09531018,7.730657983,5.771752601,True
14382,61961,-2.302585093,7.452460454,5.774862056,True
14383,61962,0.09531018,7.527309739,5.777961873,True
14384,61963,0.09531018,7.249286128,5.79331844,True
14385,61964,0.09531018,6.489356895,5.784132827,False
14386,61965,-2.302585093,6.284320711,5.777961873,True
14387,61966,1.960094784,9.384218046,7.216048475,True
14388,61967,0.741937345,7.342843912,5.787204083,True
14389,61968,0.09531018,6.810252698,5.886381771,False
14390,61969,-2.302585093,7.906215686,5.784132827,False
14391,61970,-2.302585093,6.683486094,5.79331844,True
14392,61971,-2.302585093,7.520288756,5.790265935,True
14393,61972,0.741937345,7.503344756,5.91106761,True
14394,61973,0.09531018,6.910850484,5.900171289,True
14395,61974,0.09531018,7.446643441,5.790265935,True
14396,61975,0.09531018,6.74652963,5.79331844,True
14397,61976,1.410986974,6.963284589,5.787204083,True
14398,61977,0.09531018,7.005879677,5.894678278,True
14399,61978,0.09531018,6.541174289,5.790265935,True
14400,61979,-2.302585093,7.276625557,5.771752601,True
14401,61980,1.131402111,7.457089824,5.889154928,True
14402,61981,0.09531018,7.078425893,5.790265935,True
14403,61982,0.09531018,6.572422393,5.784132827,False
14404,61983,-2.302585093,7.083471737,5.787204083,True
14405,61984,0.09531018,6.98573432,5.799395639,True
14406,61985,-2.302585093,6.94031927,5.79331844,True
14407,61986,-2.302585093,7.834827679,5.78105211,True
14408,61987,-2.302585093,7.114850746,5.897428555,True
14409,61988,0.09531018,6.917804615,5.790265935,True
14410,61989,-2.302585093,7.010402116,5.805436128,True
14411,61990,-2.302585093,6.918794126,5.787204083,True
14412,61991,0.09531018,7.348008213,5.894678278,True
14413,61992,1.410986974,6.675949317,5.787204083,True
14414,61993,1.131402111,6.703310805,5.79331844,True
14415,61994,1.410986974,7.804292182,5.79331844,True
14416,61995,1.410986974,7.062277318,5.802420445,True
14417,61996,0.741937345,7.877435108,5.996700814,False
14418,61997,-2.302585093,7.819274646,5.817408735,True
14419,61998,0.741937345,6.677209398,5.802420445,True
14420,61999,-2.302585093,7.083471737,5.808442745,False
14421,62000,0.741937345,7.197510202,5.796361656,True
14422,62001,-2.302585093,6.826653678,5.79331844,True
14423,62002,-2.302585093,6.660703183,5.802420445,True
14424,62003,0.741937345,7.068257176,5.90290652,True
14425,62004,0.741937345,7.03094589,5.799395639,True
14426,62005,-2.302585093,6.849172322,5.796361656,True
14427,62006,-2.302585093,6.91582265,5.799395639,True
14428,62007,-2.302585093,7.447809553,5.79331844,True
14429,62008,-2.302585093,7.312620207,5.805436128,True
14430,62009,0.741937345,6.456926629,5.796361656,True
14431,62010,0.741937345,7.587867877,5.796361656,True
14432,62011,0.09531018,7.541736149,5.799395639,True
14433,62012,1.131402111,7.238568677,5.99918467,True
14434,62013,-2.302585093,7.30592719,5.82334171,True
14435,62014,0.741937345,6.921756799,5.799395639,True
14436,62015,1.131402111,6.961390828,5.820379622,False
14437,62016,-2.302585093,6.906854874,5.811440349,False
14438,62017,0.741937345,7.654964418,5.805436128,True
14439,62018,-2.302585093,6.853404684,5.820379622,True
14440,62019,-2.302585093,7.008595594,5.790265935,True
14441,62020,0.741937345,9.50294282,5.787204083,True
14442,62021,-2.302585093,7.301889771,5.79331844,True
14443,62022,0.741937345,6.951867854,5.796361656,True
14444,62023,-2.302585093,6.767458193,5.802420445,True
14445,62024,1.410986974,9.387238917,7.232805388,True
14446,62025,0.741937345,7.618791492,5.799395639,True
14447,62026,-2.302585093,7.207933943,5.820379622,True
14448,62027,-2.302585093,6.640006544,5.796361656,True
14449,62028,-2.302585093,6.505933526,5.802420445,True
14450,62029,-2.302585093,6.586309576,5.796361656,True
14451,62030,-2.302585093,6.727551478,5.796361656,True
14452,62031,-2.302585093,7.105047547,5.805436128,False
14453,62032,1.410986974,8.489842549,5.774862056,False
14454,62033,-2.302585093,6.986658877,5.79331844,True
14455,62034,-2.302585093,7.142906449,5.79331844,True
14456,62035,0.741937345,7.780762656,5.994210773,True
14457,62036,1.131402111,7.371552186,5.796361656,True
14458,62037,0.741937345,7.513218129,5.802420445,True
14459,62038,-2.302585093,7.280077168,5.790265935,True
14460,62039,0.09531018,7.471420002,5.79331844,True
14461,62040,1.131402111,7.337002016,5.799395639,False
14462,62041,-2.302585093,7.309948373,5.79331844,False
14463,62042,-2.302585093,6.740637556,5.79331844,True
14464,62043,0.09531018,7.151563831,5.790265935,True
14465,62044,-2.302585093,7.209414218,5.805436128,True
14466,62045,-2.302585093,6.744176965,5.802420445,True
14467,62046,0.09531018,7.555957393,5.90290652,True
14468,62047,1.62924054,7.076738271,5.90835464,True
14469,62048,-2.302585093,7.292405247,5.796361656,True
14470,62049,0.09531018,6.687233288,5.790265935,True
14471,62050,0.09531018,7.541205532,5.796361656,True
14472,62051,-2.302585093,7.011304155,5.79331844,False
14473,62052,0.741937345,7.304583194,5.905634291,True
14474,62053,2.091864062,7.660632564,5.796361656,True
14475,62054,1.410986974,8.04273164,5.802420445,True
14476,62055,0.741937345,7.709801706,5.805436128,True
14477,62056,-2.302585093,6.86286251,5.817408735,True
14478,62057,1.62924054,7.460547842,5.90835464,True
14479,62058,-2.302585093,7.354426308,5.790265935,False
14480,62059,-2.302585093,6.890710844,5.799395639,True
14481,62060,0.741937345,7.048473286,5.790265935,True
14482,62061,-2.302585093,6.582163633,5.787204083,True
14483,62062,-2.302585093,7.513218129,5.802420445,True
14484,62063,-2.302585093,7.700340472,5.784132827,True
14485,62064,0.09531018,7.483300657,5.996700814,True
14486,62065,1.131402111,7.390243155,5.805436128,True
14487,62066,0.09531018,6.955687933,5.802420445,True
14488,62067,0.09531018,7.170196464,5.90290652,True
14489,62068,1.62924054,6.937411164,5.799395639,False
14490,62069,1.131402111,7.486669365,5.799395639,True
14491,62070,1.131402111,6.692207804,5.790265935,False
14492,62071,0.741937345,7.591912168,5.991714516,False
14493,62072,0.09531018,6.697157697,5.891920417,True
14494,62073,-2.302585093,7.477095064,5.808442745,True
14495,62074,1.410986974,7.652593175,5.79331844,True
14496,62075,3.299533728,9.396994198,7.231359361,True
14497,62076,2.312535424,6.86286251,5.790265935,True
14498,62077,2.57261223,7.241437914,5.805436128,True
14499,62078,-2.302585093,6.805833289,5.805436128,True
14500,62079,0.741937345,7.114037473,5.796361656,True
14501,62080,1.62924054,8.314856665,5.799395639,True
14502,62081,1.131402111,6.781171127,5.817408735,True
14503,62082,1.410986974,6.647818067,5.79331844,False
14504,62083,2.091864062,7.327846239,5.805436128,True
14505,62084,1.410986974,7.137357925,5.99918467,True
14506,62085,-2.302585093,7.611891854,5.805436128,False
14507,62086,-2.302585093,6.630815303,5.805436128,True
14508,62087,-2.302585093,9.083881056,5.790265935,True
14509,62088,2.778819272,9.351501335,7.233527618,True
14510,62089,0.09531018,7.384672454,6.006599435,True
14511,62090,-2.302585093,7.98074202,5.820379622,True
14512,62091,-2.302585093,6.806939974,5.805436128,True
14513,62092,-2.302585093,6.652992053,5.805436128,True
14514,62093,-2.302585093,7.520288756,5.796361656,True
14515,62094,-2.302585093,6.663260402,5.808442745,True
14516,62095,-2.302585093,7.189997583,5.79331844,True
14517,62096,0.09531018,7.462272376,5.802420445,False
14518,62097,-2.302585093,6.626850191,5.814428995,True
14519,62098,-2.302585093,6.580777824,5.790265935,True
14520,62099,-2.302585093,7.215313505,5.799395639,False
14521,62100,0.09531018,7.310617001,5.799395639,False
14522,62101,-2.302585093,6.693447576,5.796361656,True
14523,62102,-2.302585093,6.948033125,5.905634291,False
14524,62103,0.09531018,7.731974581,5.790265935,False
14525,62104,0.09531018,7.727138556,5.805436128,True
14526,62105,-2.302585093,7.321254692,5.90290652,True
14527,62106,-2.302585093,7.529460162,5.799395639,True
14528,62107,0.09531018,7.667205049,5.808442745,True
14529,62108,-2.302585093,6.87945868,5.799395639,True
14530,62109,-2.302585093,6.714291882,5.805436128,True
14531,62110,1.410986974,9.385897434,7.232805388,True
14532,62111,0.09531018,7.367140229,5.90290652,True
14533,62112,0.09531018,6.770904096,5.796361656,True
14534,62113,-2.302585093,7.127773953,5.814428995,True
14535,62114,-2.302585093,6.761688503,5.79331844,True
14536,62115,-2.302585093,7.088492248,5.796361656,True
14537,62116,-2.302585093,8.058358952,5.817408735,True
14538,62117,-2.302585093,6.907855274,5.799395639,True
14539,62118,-2.302585093,6.677209398,5.802420445,True
14540,62119,-2.302585093,7.481612038,5.811440349,False
14541,62120,-2.302585093,7.471420002,5.808442745,False
14542,62121,-2.302585093,7.67837263,5.799395639,True
14543,62122,-2.302585093,7.790737387,5.802420445,True
14544,62123,0.741937345,7.246439353,5.805436128,True
14545,62124,1.131402111,7.268292754,5.790265935,True
14546,62125,0.09531018,6.963284589,5.796361656,True
14547,62126,0.741937345,6.96988465,5.79331844,True
14548,62127,0.09531018,7.656857372,5.796361656,True
14549,62128,0.09531018,7.680683595,5.82334171,True
14550,62129,-2.302585093,7.896589903,5.787204083,True
14551,62130,0.741937345,7.437853978,5.805436128,True
14552,62131,0.09531018,7.096804157,5.799395639,False
14553,62132,-2.302585093,7.468570347,5.799395639,False
14554,62133,0.741937345,7.947713919,6.006599435,True
14555,62134,-2.302585093,6.742998553,5.796361656,True
14556,62135,-2.302585093,7.095976068,5.787204083,True
14557,62136,-2.302585093,7.446643441,5.802420445,True
14558,62137,-2.302585093,7.085985143,5.802420445,True
14559,62138,0.741937345,6.787957716,5.79331844,True
14560,62139,-2.302585093,7.142115686,5.799395639,True
14561,62140,-2.302585093,7.322576482,5.79331844,True
14562,62141,-2.302585093,6.428266811,5.811440349,True
14563,62142,1.410986974,9.315339822,5.805436128,False
14564,62143,0.741937345,7.848582514,5.808442745,True
14565,62144,-2.302585093,6.474045005,5.802420445,True
14566,62145,-2.302585093,6.470954291,5.808442745,True
14567,62146,-2.302585093,7.883484047,5.90290652,True
14568,62147,-2.302585093,7.717840694,5.811440349,True
14569,62148,2.208274414,7.178621759,6.087001974,True
14570,62149,1.960094784,7.679297657,5.802420445,True
14571,62150,1.62924054,6.753554598,5.814428995,True
14572,62151,-2.302585093,6.682233903,5.805436128,True
14573,62152,0.741937345,6.825568608,5.802420445,True
14574,62153,-2.302585093,6.991268879,5.799395639,False
14575,62154,2.091864062,7.066552291,5.90835464,True
14576,62155,0.741937345,7.582789404,5.900171289,True
14577,62156,0.741937345,7.902154542,6.087001974,False
14578,62157,1.131402111,7.40433998,5.91106761,True
14579,62158,1.131402111,7.561693746,5.916471568,True
14580,62159,1.131402111,7.239286759,6.011512242,False
14581,62160,-2.302585093,7.193760947,5.802420445,True
14582,62161,0.09531018,6.714291882,5.90835464,True
14583,62162,0.09531018,8.058675347,5.805436128,False
14584,62163,-2.302585093,6.392084604,5.808442745,True
14585,62164,1.410986974,7.271773197,5.805436128,True
